VC:904M BD:May 15 2013 SN:LGR-13-0110
                     Time,      [CH4]_ppm,   [CH4]_ppm_sd,      [H2O]_ppm,   [H2O]_ppm_sd,      [CO2]_ppm,   [CO2]_ppm_sd,     [CH4]d_ppm,  [CH4]d_ppm_sd,     [CO2]d_ppm,  [CO2]d_ppm_sd,      GasP_torr,   GasP_torr_sd,         GasT_C,      GasT_C_sd,         AmbT_C,      AmbT_C_sd,         RD0_us,      RD0_us_sd,         RD1_us,      RD1_us_sd,            Gnd,         Gnd_sd,         LTC0_b,      LTC0_b_sd,         LTC0_v,      LTC0_v_sd,         LTC1_b,      LTC1_b_sd,         LTC1_v,      LTC1_v_sd,           BL0T,        BL0T_sd,           BL1T,        BL1T_sd,           BL2F,        BL2F_sd,           BL3F,        BL3F_sd,     12CH4_4_CT,  12CH4_4_CT_sd,     12CH4_4_AT,  12CH4_4_AT_sd,     12CH4_4_DF,  12CH4_4_DF_sd,     12CH4_4_PF,  12CH4_4_PF_sd,      H2O_12_CF,   H2O_12_CF_sd,      H2O_12_AT,   H2O_12_AT_sd,      H2O_12_DF,   H2O_12_DF_sd,      H2O_12_PF,   H2O_12_PF_sd,         BL0T_B,      BL0T_B_sd,         BL1T_B,      BL1T_B_sd,         BL2F_B,      BL2F_B_sd,         BL3F_B,      BL3F_B_sd,   12CO2_0_CT_B,12CO2_0_CT_B_sd,   12CO2_0_AT_B,12CO2_0_AT_B_sd,   12CO2_0_DF_B,12CO2_0_DF_B_sd,   12CO2_0_PF_B,12CO2_0_PF_B_sd,       Fit_Flag,   N_Fits_Avg'd,            MIU
  06/25/2014 09:14:49.548,    2.03460e+00,    1.77543e-03,    2.12421e+04,    1.60086e+01,    3.90521e+02,    2.74023e-01,    2.07875e+00,    1.84796e-03,    3.98997e+02,    2.86496e-01,    1.40148e+02,    5.70193e-02,    3.49360e+01,    1.52384e-03,    4.01861e+01,    2.40659e-03,    9.02285e+00,    6.73053e-03,    8.96644e+00,    1.11306e-03,    1.21960e-01,    4.41901e-05,    0.00000e+00,    0.00000e+00,   -1.58946e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.09732e+00,    1.45024e-05,    1.02055e+00,    6.92102e-08,    4.25822e-04,    7.46896e-08,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.08078e+01,    5.36849e-04,    7.55423e-02,    9.07659e-05,    2.85068e-01,    7.04994e-07,    7.06000e-02,    2.25045e-11,    1.04045e+01,    5.36849e-04,    7.41593e-02,    8.37920e-05,    2.68980e-01,    6.65207e-07,    7.24000e-02,    1.38778e-17,    9.80503e-01,    1.19008e-04,    1.49960e-04,    1.01182e-07,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.97348e-01,    1.44386e-03,    1.87037e-01,    3.00648e-05,    1.77214e-01,    4.38263e-07,    7.96563e-02,    1.66507e-10,              3,              2,       Disabled
  06/25/2014 09:14:51.596,    2.04466e+00,    4.72883e-03,    2.12598e+04,    3.92721e+00,    3.90462e+02,    1.72558e-02,    2.08908e+00,    4.83993e-03,    3.98943e+02,    1.60299e-02,    1.40153e+02,    2.33596e-02,    3.49396e+01,    1.49133e-03,    4.01907e+01,    4.91966e-03,    9.02154e+00,    3.84597e-03,    8.97156e+00,    2.76074e-05,    1.22026e-01,    4.76982e-05,    0.00000e+00,    0.00000e+00,   -1.58946e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.09729e+00,    1.18590e-05,    1.02051e+00,    1.25633e-04,    4.25787e-04,    7.79231e-08,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.08074e+01,    1.11886e-03,    7.59057e-02,    1.29785e-04,    2.85069e-01,    6.89950e-07,    7.06000e-02,    5.99125e-11,    1.04049e+01,    1.11886e-03,    7.42193e-02,    2.76004e-05,    2.68981e-01,    6.51012e-07,    7.24000e-02,    1.38778e-17,    9.80455e-01,    1.05208e-04,    1.50084e-04,    6.53580e-08,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.99354e-01,    7.56353e-04,    1.87117e-01,    4.07040e-05,    1.77215e-01,    4.28911e-07,    7.96564e-02,    1.12652e-09,              3,              2,       Disabled
  06/25/2014 09:14:54.374,    2.05660e+00,    3.04446e-03,    2.12409e+04,    1.37860e+01,    3.90870e+02,    2.37314e-02,    2.10123e+00,    3.08094e-03,    3.99353e+02,    2.98713e-02,    1.40141e+02,    6.01381e-02,    3.49475e+01,    8.54230e-04,    4.02024e+01,    1.66761e-03,    9.02316e+00,    3.40049e-04,    8.96666e+00,    1.01294e-03,    1.22022e-01,    3.19076e-06,    0.00000e+00,    0.00000e+00,   -1.58946e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.09726e+00,    0.00000e+00,    1.02051e+00,    2.53733e-05,    4.25948e-04,    8.16102e-09,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.08060e+01,    1.58470e-03,    7.63522e-02,    1.42478e-04,    2.85073e-01,    3.95196e-07,    7.06000e-02,    3.85651e-11,    1.04063e+01,    1.58470e-03,    7.41746e-02,    1.75612e-05,    2.68985e-01,    3.72893e-07,    7.24000e-02,    0.00000e+00,    9.80466e-01,    1.20632e-04,    1.49977e-04,    8.50521e-08,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.96664e-01,    2.15176e-03,    1.87185e-01,    4.67705e-05,    1.77217e-01,    2.45676e-07,    7.96563e-02,    1.60150e-09,              3,              2,       Disabled
  06/25/2014 09:14:56.173,    2.06865e+00,    3.37855e-03,    2.12476e+04,    3.74789e+01,    3.90505e+02,    1.79335e-01,    2.11356e+00,    3.37096e-03,    3.98982e+02,    1.67950e-01,    1.40136e+02,    2.53788e-02,    3.49511e+01,    1.32334e-03,    4.02065e+01,    1.25598e-04,    9.02195e+00,    1.75087e-03,    8.96684e+00,    6.29527e-03,    1.22035e-01,    1.35023e-05,    0.00000e+00,    0.00000e+00,   -1.58946e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.09724e+00,    0.00000e+00,    1.02048e+00,    1.23797e-04,    4.25748e-04,    2.31773e-08,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.08035e+01,    1.45065e-03,    7.67843e-02,    1.53533e-04,    2.85075e-01,    6.12220e-07,    7.06000e-02,    4.28308e-11,    1.04088e+01,    1.45065e-03,    7.41918e-02,    1.00638e-04,    2.68986e-01,    5.77669e-07,    7.24000e-02,    1.38778e-17,    9.80491e-01,    7.34909e-06,    1.50009e-04,    1.12548e-08,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.95762e-01,    5.00665e-04,    1.87002e-01,    1.31585e-05,    1.77218e-01,    3.80590e-07,    7.96564e-02,    3.23384e-09,              3,              2,       Disabled
  06/25/2014 09:14:57.976,    2.07894e+00,    3.08500e-03,    2.12258e+04,    2.48363e+01,    3.90705e+02,    2.68927e-01,    2.12402e+00,    3.09800e-03,    3.99178e+02,    2.84888e-01,    1.40127e+02,    2.89475e-02,    3.49550e+01,    1.41673e-03,    4.02097e+01,    7.47123e-04,    9.02588e+00,    1.97314e-03,    8.96585e+00,    3.88220e-03,    1.22006e-01,    1.23951e-05,    0.00000e+00,    0.00000e+00,   -1.58946e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.09721e+00,    0.00000e+00,    1.02052e+00,    9.20800e-05,    4.25876e-04,    2.46570e-08,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.08053e+01,    4.05553e-04,    7.71929e-02,    1.14746e-04,    2.85076e-01,    6.55418e-07,    7.06000e-02,    3.90999e-11,    1.04070e+01,    4.05553e-04,    7.41501e-02,    8.33086e-05,    2.68988e-01,    6.18429e-07,    7.24000e-02,    1.96262e-17,    9.80362e-01,    1.61261e-04,    1.49980e-04,    1.40358e-07,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.95450e-01,    5.00522e-04,    1.87060e-01,    8.81336e-05,    1.77219e-01,    4.07444e-07,    7.96563e-02,    1.12203e-08,              3,              2,       Disabled
  06/25/2014 09:14:59.800,    2.08887e+00,    3.49556e-03,    2.12921e+04,    2.54126e+01,    3.90204e+02,    7.98761e-02,    2.13431e+00,    3.62703e-03,    3.98693e+02,    7.12615e-02,    1.40144e+02,    5.73795e-02,    3.49589e+01,    1.47948e-03,    4.02154e+01,    4.43329e-03,    9.02390e+00,    1.12843e-03,    8.97319e+00,    2.40486e-03,    1.22029e-01,    4.36438e-05,    0.00000e+00,    0.00000e+00,   -1.58946e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.09719e+00,    0.00000e+00,    1.02053e+00,    8.25994e-05,    4.25935e-04,    7.10994e-09,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.08046e+01,    5.00356e-04,    7.75519e-02,    8.75603e-05,    2.85078e-01,    6.84446e-07,    7.06000e-02,    4.43394e-11,    1.04077e+01,    5.00356e-04,    7.43817e-02,    5.17048e-05,    2.68990e-01,    6.45818e-07,    7.24000e-02,    1.96262e-17,    9.80401e-01,    9.48414e-05,    1.50049e-04,    1.54960e-07,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -8.01364e-01,    8.02223e-03,    1.86992e-01,    1.66761e-04,    1.77220e-01,    4.25489e-07,    7.96564e-02,    1.43254e-08,              3,              2,       Disabled
  06/25/2014 09:15:01.831,    2.09551e+00,    2.40622e-03,    2.13763e+04,    4.43388e+01,    3.90631e+02,    3.13528e-01,    2.14129e+00,    2.55580e-03,    3.99164e+02,    3.38462e-01,    1.40152e+02,    3.16658e-02,    3.49624e+01,    1.46311e-03,    4.02198e+01,    2.87919e-03,    9.02480e+00,    1.08790e-03,    8.97045e+00,    2.33990e-03,    1.22021e-01,    8.75371e-06,    0.00000e+00,    0.00000e+00,   -1.58946e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.09719e+00,    0.00000e+00,    1.02052e+00,    8.81607e-07,    4.25774e-04,    8.39909e-08,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.08078e+01,    1.22549e-04,    7.78092e-02,    8.03846e-05,    2.85080e-01,    6.76870e-07,    7.06000e-02,    3.05179e-11,    1.04045e+01,    1.22549e-04,    7.46941e-02,    1.49724e-04,    2.68991e-01,    6.38670e-07,    7.24000e-02,    1.38778e-17,    9.80384e-01,    2.86119e-05,    1.50138e-04,    3.65771e-08,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -8.15362e-01,    4.97918e-04,    1.87146e-01,    5.73183e-05,    1.77221e-01,    4.20780e-07,    7.96564e-02,    1.81892e-09,              3,              2,       Disabled
  06/25/2014 09:15:03.897,    2.10314e+00,    3.09274e-03,    2.15152e+04,    4.72419e+01,    3.90834e+02,    2.23229e-01,    2.14938e+00,    3.26452e-03,    3.99428e+02,    2.08853e-01,    1.40149e+02,    2.49916e-02,    3.49663e+01,    1.32418e-03,    4.02257e+01,    2.05480e-03,    9.02142e+00,    2.84793e-03,    8.97152e+00,    5.19023e-05,    1.22071e-01,    2.89471e-06,    0.00000e+00,    0.00000e+00,   -1.58946e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.09719e+00,    0.00000e+00,    1.02053e+00,    1.36732e-05,    4.25749e-04,    6.10810e-08,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.08079e+01,    1.30744e-03,    7.80591e-02,    1.03376e-04,    2.85082e-01,    6.12594e-07,    7.06000e-02,    3.92605e-11,    1.04044e+01,    1.30744e-03,    7.51567e-02,    1.57129e-04,    2.68993e-01,    5.78022e-07,    7.24000e-02,    1.38778e-17,    9.80469e-01,    7.40047e-05,    1.50013e-04,    5.87472e-08,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -8.16342e-01,    2.85268e-05,    1.87256e-01,    7.62649e-05,    1.77223e-01,    3.80822e-07,    7.96564e-02,    1.96374e-08,              3,              2,       Disabled
  06/25/2014 09:15:05.948,    2.09624e+00,    3.12686e-03,    2.15121e+04,    9.48494e+00,    3.91142e+02,    2.36193e-02,    2.14233e+00,    3.21637e-03,    3.99742e+02,    2.80135e-02,    1.40145e+02,    6.34271e-02,    3.49703e+01,    1.04426e-03,    4.02319e+01,    1.23743e-03,    9.02607e+00,    4.00685e-03,    8.96822e+00,    9.27763e-04,    1.22064e-01,    5.53754e-05,    0.00000e+00,    0.00000e+00,   -1.58946e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.09719e+00,    0.00000e+00,    1.02053e+00,    4.11737e-07,    4.25766e-04,    4.21935e-08,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.08061e+01,    5.81625e-04,    7.78391e-02,    1.15978e-04,    2.85084e-01,    4.83094e-07,    7.06000e-02,    3.96527e-11,    1.04062e+01,    5.81625e-04,    7.51897e-02,    3.05856e-05,    2.68995e-01,    4.55830e-07,    7.24000e-02,    1.96262e-17,    9.80387e-01,    2.91165e-05,    1.49940e-04,    5.19850e-08,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -8.15712e-01,    1.03842e-03,    1.87325e-01,    5.28115e-05,    1.77224e-01,    3.00318e-07,    7.96564e-02,    4.89733e-09,              3,              2,       Disabled
  06/25/2014 09:15:08.775,    2.08903e+00,    1.83244e-03,    2.16691e+04,    5.35492e+01,    3.91636e+02,    2.02789e-01,    2.13530e+00,    1.75615e-03,    4.00310e+02,    2.29192e-01,    1.40129e+02,    1.35168e-02,    3.49780e+01,    1.02845e-03,    4.02435e+01,    5.65049e-04,    9.02307e+00,    1.44249e-03,    8.96559e+00,    2.13778e-04,    1.22095e-01,    1.73949e-05,    0.00000e+00,    0.00000e+00,   -1.58946e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.09719e+00,    0.00000e+00,    1.02055e+00,    4.27315e-05,    4.25803e-04,    1.99075e-09,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.08049e+01,    1.94597e-03,    7.75330e-02,    8.84167e-05,    2.85087e-01,    4.75775e-07,    7.06000e-02,    2.31207e-11,    1.04074e+01,    1.94597e-03,    7.57192e-02,    1.69610e-04,    2.68998e-01,    4.48924e-07,    7.24000e-02,    1.38778e-17,    9.80333e-01,    7.09963e-06,    1.50066e-04,    1.48005e-08,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -8.13555e-01,    2.12006e-03,    1.87476e-01,    8.22020e-05,    1.77226e-01,    2.95768e-07,    7.96564e-02,    1.79629e-08,              3,              2,       Disabled
  06/25/2014 09:15:10.575,    2.07542e+00,    4.94057e-03,    2.18197e+04,    5.12205e+01,    3.91578e+02,    1.00969e-01,    2.12171e+00,    4.93968e-03,    4.00313e+02,    1.24183e-01,    1.40134e+02,    5.44034e-02,    3.49818e+01,    1.51784e-03,    4.02498e+01,    3.73477e-03,    9.02592e+00,    3.45341e-03,    8.96846e+00,    2.41052e-04,    1.22080e-01,    3.01910e-05,    0.00000e+00,    0.00000e+00,   -1.58946e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.09719e+00,    0.00000e+00,    1.02055e+00,    1.04406e-04,    4.25615e-04,    1.37322e-07,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.08027e+01,    1.81629e-03,    7.70526e-02,    1.84639e-04,    2.85089e-01,    7.02166e-07,    7.06000e-02,    6.25721e-11,    1.04096e+01,    1.81629e-03,    7.62789e-02,    1.81456e-04,    2.69000e-01,    6.62539e-07,    7.24000e-02,    1.38778e-17,    9.80385e-01,    1.68601e-05,    1.50019e-04,    1.04846e-07,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -8.12000e-01,    1.02441e-03,    1.87510e-01,    3.13455e-05,    1.77227e-01,    4.36505e-07,    7.96565e-02,    1.15204e-08,              3,              2,       Disabled
  06/25/2014 09:15:12.372,    2.06156e+00,    6.39929e-03,    2.19224e+04,    2.41949e+00,    3.92025e+02,    2.02030e-01,    2.10777e+00,    6.53751e-03,    4.00812e+02,    2.05566e-01,    1.40153e+02,    4.37783e-02,    3.49855e+01,    1.55056e-03,    4.02532e+01,    1.60608e-03,    9.01975e+00,    1.66474e-03,    8.96467e+00,    7.75899e-04,    1.22092e-01,    5.98096e-05,    0.00000e+00,    0.00000e+00,   -1.58946e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.09719e+00,    0.00000e+00,    1.02053e+00,    4.13416e-05,    4.25769e-04,    3.25998e-08,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.08030e+01,    1.65525e-04,    7.64943e-02,    2.48014e-04,    2.85091e-01,    7.17299e-07,    7.06000e-02,    8.10905e-11,    1.04093e+01,    1.65525e-04,    7.66028e-02,    1.56146e-06,    2.69001e-01,    6.76817e-07,    7.24000e-02,    1.38778e-17,    9.80386e-01,    7.03036e-05,    1.50082e-04,    1.40035e-08,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -8.11113e-01,    6.54738e-04,    1.87665e-01,    1.40991e-04,    1.77228e-01,    4.45913e-07,    7.96565e-02,    1.73552e-08,              3,              2,       Disabled
  06/25/2014 09:15:14.182,    2.04066e+00,    6.94716e-03,    2.18583e+04,    1.94241e+01,    3.91514e+02,    2.34712e-01,    2.08626e+00,    7.14383e-03,    4.00263e+02,    2.32009e-01,    1.40151e+02,    7.62243e-03,    3.49896e+01,    1.55740e-03,    4.02566e+01,    2.60158e-03,    9.02670e+00,    7.95612e-04,    8.96914e+00,    3.31441e-03,    1.22085e-01,    1.90874e-05,    0.00000e+00,    0.00000e+00,   -1.58946e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.09719e+00,    0.00000e+00,    1.02052e+00,    4.24817e-06,    4.25650e-04,    3.64737e-08,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.08025e+01,    7.20184e-04,    7.57743e-02,    2.56195e-04,    2.85092e-01,    7.20458e-07,    7.06000e-02,    8.80930e-11,    1.04098e+01,    7.20184e-04,    7.64444e-02,    6.24478e-05,    2.69003e-01,    6.79798e-07,    7.24000e-02,    0.00000e+00,    9.80384e-01,    2.38004e-05,    1.49946e-04,    1.94145e-07,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -8.10847e-01,    1.65862e-04,    1.87508e-01,    3.10142e-05,    1.77229e-01,    4.47877e-07,    7.96565e-02,    1.58683e-08,              3,              2,       Disabled
  06/25/2014 09:15:16.240,    2.02058e+00,    7.21077e-03,    2.17444e+04,    8.55188e+01,    3.91258e+02,    8.49012e-02,    2.06549e+00,    7.55162e-03,    3.99954e+02,    5.18245e-02,    1.40146e+02,    4.93450e-02,    3.49931e+01,    1.27617e-03,    4.02552e+01,    1.42541e-03,    9.02725e+00,    8.57532e-04,    8.96953e+00,    1.33897e-03,    1.22110e-01,    1.41616e-05,    0.00000e+00,    0.00000e+00,   -1.58946e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.09719e+00,    0.00000e+00,    1.02050e+00,    6.77068e-05,    4.25813e-04,    7.26342e-08,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.08053e+01,    7.06876e-04,    7.50285e-02,    2.49102e-04,    2.85094e-01,    5.90358e-07,    7.06000e-02,    9.14162e-11,    1.04070e+01,    7.06876e-04,    7.60542e-02,    2.77194e-04,    2.69005e-01,    5.57041e-07,    7.24000e-02,    1.38778e-17,    9.80326e-01,    4.46389e-05,    1.50001e-04,    5.13220e-08,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -8.13397e-01,    7.47174e-04,    1.87381e-01,    1.33047e-04,    1.77230e-01,    3.66999e-07,    7.96565e-02,    9.60422e-09,              3,              2,       Disabled
  06/25/2014 09:15:18.305,    2.00679e+00,    4.19476e-03,    2.17072e+04,    3.29340e+01,    3.91751e+02,    9.10263e-02,    2.05132e+00,    4.21878e-03,    4.00444e+02,    7.95652e-02,    1.40140e+02,    5.72380e-02,    3.49969e+01,    1.34397e-03,    4.02597e+01,    2.11858e-04,    9.02148e+00,    7.79123e-04,    8.96679e+00,    5.22664e-03,    1.22142e-01,    2.22139e-05,    0.00000e+00,    0.00000e+00,   -1.58946e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.09719e+00,    0.00000e+00,    1.02054e+00,    5.57796e-05,    4.25589e-04,    4.07129e-08,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.08053e+01,    6.60253e-04,    7.44638e-02,    1.32337e-04,    2.85096e-01,    6.21719e-07,    7.06000e-02,    5.31681e-11,    1.04070e+01,    6.60253e-04,    7.58794e-02,    1.42049e-04,    2.69006e-01,    5.86632e-07,    7.24000e-02,    1.38778e-17,    9.80356e-01,    1.70673e-04,    1.50036e-04,    1.89146e-07,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -8.13821e-01,    7.92916e-04,    1.87547e-01,    1.40695e-04,    1.77231e-01,    3.86495e-07,    7.96564e-02,    2.40091e-09,              3,              2,       Disabled
  06/25/2014 09:15:20.370,    1.99441e+00,    3.40128e-03,    2.17276e+04,    2.87424e+01,    3.92030e+02,    7.82511e-02,    2.03871e+00,    3.41692e-03,    4.00737e+02,    6.82151e-02,    1.40131e+02,    1.13146e-02,    3.50009e+01,    1.14060e-03,    4.02640e+01,    6.19278e-04,    9.02059e+00,    2.96230e-03,    8.96871e+00,    2.34749e-03,    1.22125e-01,    1.38343e-05,    0.00000e+00,    0.00000e+00,   -1.58946e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.09719e+00,    0.00000e+00,    1.02054e+00,    4.63316e-05,    4.25715e-04,    6.11792e-08,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.08043e+01,    1.88361e-03,    7.39906e-02,    1.45071e-04,    2.85098e-01,    5.27633e-07,    7.06000e-02,    4.31111e-11,    1.04080e+01,    1.88361e-03,    7.59457e-02,    8.37696e-05,    2.69008e-01,    4.97856e-07,    7.24000e-02,    1.38778e-17,    9.80343e-01,    7.31659e-05,    1.50058e-04,    1.42121e-07,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -8.12526e-01,    3.02089e-04,    1.87704e-01,    2.54208e-05,    1.77233e-01,    3.28006e-07,    7.96564e-02,    2.23600e-09,              3,              2,       Disabled
  06/25/2014 09:15:23.174,    1.98766e+00,    2.16082e-03,    2.17046e+04,    5.61376e+01,    3.92457e+02,    1.94972e-01,    2.03176e+00,    2.32535e-03,    4.01164e+02,    1.76278e-01,    1.40133e+02,    3.71814e-02,    3.50068e+01,    4.37775e-03,    4.02748e+01,    9.10400e-03,    9.02567e+00,    2.95634e-03,    8.96805e+00,    6.23697e-04,    1.22128e-01,    3.31773e-05,    0.00000e+00,    0.00000e+00,   -1.58946e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.09719e+00,    0.00000e+00,    1.02054e+00,    7.06096e-05,    4.25654e-04,    5.52870e-08,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.08051e+01,    7.35275e-05,    7.37800e-02,    7.77756e-05,    2.85100e-01,    2.02510e-06,    7.06000e-02,    2.73894e-11,    1.04072e+01,    7.35275e-05,    7.59205e-02,    1.83536e-04,    2.69011e-01,    1.91081e-06,    7.24000e-02,    1.38778e-17,    9.80340e-01,    5.09240e-05,    1.49960e-04,    2.96936e-08,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -8.13184e-01,    1.13623e-04,    1.87891e-01,    2.50507e-05,    1.77234e-01,    1.25892e-06,    7.96564e-02,    5.81449e-09,              3,              2,       Disabled
  06/25/2014 09:15:24.996,    1.98365e+00,    1.50595e-04,    2.16604e+04,    2.72281e+01,    3.91875e+02,    3.41026e-01,    2.02757e+00,    9.75000e-05,    4.00551e+02,    3.59724e-01,    1.40151e+02,    2.67845e-02,    3.50120e+01,    1.42132e-03,    4.02827e+01,    3.23266e-03,    9.02451e+00,    5.67922e-04,    8.96956e+00,    1.99336e-04,    1.22128e-01,    1.67452e-05,    0.00000e+00,    0.00000e+00,   -1.58946e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.09719e+00,    0.00000e+00,    1.02064e+00,    1.10832e-04,    4.25675e-04,    1.69409e-07,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.08018e+01,    6.76070e-04,    7.36285e-02,    4.54743e-06,    2.85103e-01,    6.57484e-07,    7.06000e-02,    1.90655e-12,    1.04105e+01,    6.76070e-04,    7.57756e-02,    1.02340e-04,    2.69013e-01,    6.20379e-07,    7.24000e-02,    1.38778e-17,    9.80355e-01,    4.69243e-06,    1.49912e-04,    1.01960e-07,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -8.09442e-01,    3.68765e-04,    1.87662e-01,    2.05088e-04,    1.77236e-01,    4.08729e-07,    7.96564e-02,    1.17479e-08,              3,              2,       Disabled
  06/25/2014 09:15:26.773,    1.98109e+00,    3.71104e-04,    2.16750e+04,    1.81831e+01,    3.91731e+02,    9.90834e-03,    2.02499e+00,    3.41689e-04,    4.00410e+02,    1.75698e-02,    1.40147e+02,    3.15184e-02,    3.50157e+01,    1.31660e-03,    4.02892e+01,    1.28745e-03,    9.02312e+00,    1.36404e-04,    8.96759e+00,    2.07368e-03,    1.22095e-01,    9.19665e-06,    0.00000e+00,    0.00000e+00,   -1.58946e+00,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -7.09719e+00,    0.00000e+00,    1.02056e+00,    2.12836e-04,    4.25663e-04,    1.24469e-07,   -1.59793e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -1.08007e+01,    3.63709e-04,    7.35181e-02,    3.22675e-06,    2.85105e-01,    6.09037e-07,    7.06000e-02,    4.70714e-12,    1.04116e+01,    3.63709e-04,    7.58192e-02,    8.42360e-05,    2.69015e-01,    5.74666e-07,    7.24000e-02,    1.38778e-17,    9.80278e-01,    1.82494e-04,    1.50031e-04,    4.31295e-08,    4.81977e-04,    0.00000e+00,    0.00000e+00,    0.00000e+00,   -8.08180e-01,    3.94161e-04,    1.87541e-01,    8.86749e-05,    1.77237e-01,    3.78611e-07,    7.96564e-02,    3.61857e-09,              3,              2,       Disabled
